,Traffic Report ID,Published Date,Issue Reported,Location,Latitude,Longitude,Address,Status,Status Date-Time,Published Date as Integer
8702,408B04556E4F7BC96957053A04E25A32AEFD920E_1514738075000,12/31/2017 10:34:00 PM +0000,Crash Urgent,"(30.387004,-97.648592)",30.387004,-97.648592,E Parmer Ln & Dessau Rd,ARCHIVED,12/31/2017 11:50:00 PM +0000,20171231
8703,69981D3A5BBF8A2BA25DB9541830318A04450EC5_1516036346000,01/15/2018 11:12:00 PM +0000,Crash Service,"(30.302286,-97.699868)",30.302286,-97.699868,4800-4828 Berkman Dr,ARCHIVED,01/16/2018 05:45:00 AM +0000,20180115
8704,3CD969896E49A6D3326ACF33F0C2D8CC38B0D06A_1510256641000,11/10/2017 01:44:00 AM +0000,Crash Service,"(30.350775,-97.675987)",30.350775,-97.675987,Cameron Rd & E Rundberg Ln,ARCHIVED,11/10/2017 02:50:00 AM +0000,20171110
8705,69981D3A5BBF8A2BA25DB9541830318A04450EC5_1516637925000,01/22/2018 10:18:00 PM +0000,Traffic Hazard,"(30.386661,-97.647681)",30.386661,-97.647681,1700-1724 E Parmer Ln,ARCHIVED,01/23/2018 05:45:00 AM +0000,20180122
8706,3CD969896E49A6D3326ACF33F0C2D8CC38B0D06A_1510942421000,11/18/2017 12:13:00 AM +0000,Crash Urgent,"(30.407554,-97.673280)",30.407554,-97.67328,701-835 W Parmer Ln,ARCHIVED,11/18/2017 01:30:00 AM +0000,20171118
8707,69981D3A5BBF8A2BA25DB9541830318A04450EC5_1517937377000,02/06/2018 11:16:00 PM +0000,Crash Urgent,"(30.243505,-97.809321)",30.243505,-97.809321,3900 S Mopac Expy Nb,ARCHIVED,02/07/2018 05:50:00 AM +0000,20180206
8708,69CA7DFC8CEDA460F74502B95B23694A29725292_1512879588000,12/10/2017 10:19:00 AM +0000,COLLISION,"(30.455919,-97.659926)",30.455919,-97.659926,Grand Avenue Pkwy & Central Commerce Dr,ARCHIVED,12/10/2017 10:45:00 AM +0000,20171210
8709,69CA7DFC8CEDA460F74502B95B23694A29725292_1512970734000,12/11/2017 11:38:00 AM +0000,TRFC HAZD/ DEBRIS,"(30.349551,-97.526317)",30.349551,-97.526317,George Bush St & E Us 290 Hwy Wb,ARCHIVED,12/11/2017 11:50:00 AM +0000,20171211
8710,709C7DBB3799C8CC779706C907513661DF268CBC_1512841963000,12/09/2017 11:52:00 PM +0000,Crash Urgent,"(30.292972,-97.631610)",30.292972,-97.63161,Wentworth Dr & Loyola Ln,ARCHIVED,12/10/2017 12:50:00 AM +0000,20171209
8711,69CA7DFC8CEDA460F74502B95B23694A29725292_1513731996000,12/20/2017 07:06:00 AM +0000,Traffic Hazard,"(30.230079,-97.788197)",30.230079,-97.788197,1400-1922 W Ben White Blvd Wb,ARCHIVED,12/20/2017 07:40:00 AM +0000,20171220
8712,06072EB4F0454CBD924930E1FD2F06787E77D416_1512160654000,12/02/2017 02:37:00 AM +0000,COLLISION,"(30.082358,-97.691962)",30.082358,-97.691962,S Sh 130 Svrd Sb & S Us 183 Hwy Nb,ARCHIVED,12/02/2017 03:20:00 AM +0000,20171202
8713,06072EB4F0454CBD924930E1FD2F06787E77D416_1513256016000,12/14/2017 06:53:00 PM +0000,Crash Service,"(30.246976,-97.750642)",30.246976,-97.750642,1706 S Congress Ave,ARCHIVED,12/14/2017 07:45:00 PM +0000,20171214
8714,06072EB4F0454CBD924930E1FD2F06787E77D416_1514121398000,12/24/2017 07:16:00 PM +0000,Crash Service,"(30.174982,-97.823175)",30.174982,-97.823175,9705 Manchaca Rd,ARCHIVED,12/24/2017 07:25:00 PM +0000,20171224
8715,06072EB4F0454CBD924930E1FD2F06787E77D416_1515067554000,01/04/2018 06:05:00 PM +0000,Traffic Hazard,"(30.219725,-97.689418)",30.219725,-97.689418,7702-7998 E Ben White Blvd Svrd Wb,ARCHIVED,01/04/2018 07:35:00 PM +0000,20180104
8716,060C7C9AEA07BD061C43B93A8D51CC043855D7A3_1514505393000,12/29/2017 05:56:00 AM +0000,Crash Urgent,"(30.293532,-97.747088)",30.293532,-97.747088,2701-2715 N Lamar Blvd,ARCHIVED,12/29/2017 06:05:00 AM +0000,20171229
8717,0647B28D06F8F486868466588E51798ADF4ED586_1512525186000,12/06/2017 07:53:00 AM +0000,COLLISION,"(30.324027,-97.658737)",30.324027,-97.658737,Tuscany Way & Springdale Rd,ARCHIVED,12/06/2017 08:20:00 AM +0000,20171206
8718,06BC6A372C0484BD4C62494038CAC7C4C62035DF_1512814462000,12/09/2017 04:14:00 PM +0000,Crash Urgent,"(30.268849,-97.698410)",30.268849,-97.69841,3401 Goodwin Ave,ARCHIVED,12/09/2017 04:50:00 PM +0000,20171209
8719,06BC6A372C0484BD4C62494038CAC7C4C62035DF_1512896136000,12/10/2017 02:55:00 PM +0000,Crash Urgent,"(30.454739,-97.826531)",30.454739,-97.826531,11500 N Fm 620 Rd,ARCHIVED,12/10/2017 03:25:00 PM +0000,20171210
8720,06BC6A372C0484BD4C62494038CAC7C4C62035DF_1512153095000,12/02/2017 12:31:00 AM +0000,TRFC HAZD/ DEBRIS,"(30.460650,-97.694703)",30.46065,-97.694703,Burnet Rd & Shoreline Dr,ARCHIVED,12/02/2017 12:40:00 AM +0000,20171202
8721,06BC6A372C0484BD4C62494038CAC7C4C62035DF_1514203280000,12/25/2017 06:01:00 PM +0000,Stalled Vehicle,"(30.358262,-97.730288)",30.358262,-97.730288,8000 Burnet Rd,ARCHIVED,12/25/2017 06:20:00 PM +0000,20171225
8722,0647B28D06F8F486868466588E51798ADF4ED586_1512606558000,12/07/2017 06:29:00 AM +0000,Traffic Hazard,"(30.302555,-97.659733)",30.302555,-97.659733,5501-5627 Loyola Ln,ARCHIVED,12/07/2017 06:35:00 AM +0000,20171207
8723,06072EB4F0454CBD924930E1FD2F06787E77D416_1512387015000,12/04/2017 05:30:00 PM +0000,Traffic Impediment,"(30.362995,-97.786110)",30.362995,-97.78611,Driftwood Dr & Marblewood Dr,ARCHIVED,12/04/2017 06:00:00 PM +0000,20171204
8724,3CD969896E49A6D3326ACF33F0C2D8CC38B0D06A_1511817572000,11/28/2017 03:19:00 AM +0000,Traffic Hazard,"(30.330723,-97.624009)",30.330723,-97.624009,9555-9593 E Us 290 Hwy Eb,ARCHIVED,11/28/2017 03:45:00 AM +0000,20171128
8725,3CFC55B34E891B01039A034BD40231D1AF0C4114_1510063571000,11/07/2017 08:06:00 PM +0000,Traffic Impediment,"(30.292145,-97.740320)",30.292145,-97.74032,2710 Whitis Ave,ARCHIVED,11/07/2017 08:45:00 PM +0000,20171107
8726,709C7DBB3799C8CC779706C907513661DF268CBC_1513012476000,12/11/2017 11:14:00 PM +0000,Traffic Hazard,"(30.351724,-97.713642)",30.351724,-97.713642,0 Research Nb To Anderson Ramp,ARCHIVED,12/11/2017 11:50:00 PM +0000,20171211
8727,709C7DBB3799C8CC779706C907513661DF268CBC_1513537343000,12/18/2017 01:02:00 AM +0000,Crash Urgent,"(30.242714,-97.801220)",30.242714,-97.80122,3600-3755 S Capital Of Texas Hwy Nb,ARCHIVED,12/18/2017 02:35:00 AM +0000,20171218
8728,0647B28D06F8F486868466588E51798ADF4ED586_1516580716000,01/22/2018 06:25:00 AM +0000,Crash Urgent,"(30.265610,-97.695509)",30.26561,-97.695509,Springdale Rd & Airport Blvd,ARCHIVED,01/22/2018 12:45:00 PM +0000,20180122
8729,06610FA060E114F26AD7660390D7D9864E0095D8_1516563133000,01/22/2018 01:32:00 AM +0000,Traffic Hazard,"(30.338900,-97.699306)",30.3389,-97.699306,800-956 E Anderson Ln Svrd Wb,ARCHIVED,01/22/2018 07:45:00 AM +0000,20180122
8730,06610FA060E114F26AD7660390D7D9864E0095D8_1512494509000,12/05/2017 11:21:00 PM +0000,Crash Service,"(30.187104,-97.847475)",30.187104,-97.847475,9701 Brodie Ln,ARCHIVED,12/05/2017 11:30:00 PM +0000,20171205
8731,066B5BB7A384BED2EDCDC65D0BCAA57C1EE971D0_1513363543000,12/16/2017 12:45:00 AM +0000,COLLISION,"(30.319609,-97.625939)",30.319609,-97.625939,6800-7525 Daffan Ln,ARCHIVED,12/16/2017 12:55:00 AM +0000,20171216
8732,066B5BB7A384BED2EDCDC65D0BCAA57C1EE971D0_1513683712000,12/19/2017 05:41:00 PM +0000,Crash Urgent,"(30.200852,-97.768352)",30.200852,-97.768352,700 E Stassney Ln,ARCHIVED,12/19/2017 08:00:00 PM +0000,20171219
8733,066B5BB7A384BED2EDCDC65D0BCAA57C1EE971D0_1513938869000,12/22/2017 04:34:00 PM +0000,Crash Urgent,"(30.398969,-97.739269)",30.398969,-97.739269,W Braker Ln & Stonelake Blvd,ARCHIVED,12/22/2017 06:00:00 PM +0000,20171222
8734,06BC6A372C0484BD4C62494038CAC7C4C62035DF_1515752787000,01/12/2018 04:26:00 PM +0000,Crash Urgent,"(30.402284,-97.657357)",30.402284,-97.657357,E Parmer Ln & Tech Ridge Blvd,ARCHIVED,01/13/2018 12:10:00 AM +0000,20180112
8735,06BC6A372C0484BD4C62494038CAC7C4C62035DF_1515930925000,01/14/2018 05:55:00 PM +0000,Stalled Vehicle,"(30.320701,-97.694775)",30.320701,-97.694775,6600 E Us 290 Hwy Svrd Eb,ARCHIVED,01/15/2018 12:05:00 AM +0000,20180114
8736,06DE2A876205786DD972A5CD962AA1EC8F0EC7FE_1512975964000,12/11/2017 01:06:00 PM +0000,Traffic Hazard,"(30.305277,-97.742999)",30.305277,-97.742999,3800-3821 N Lamar Blvd,ARCHIVED,12/11/2017 01:25:00 PM +0000,20171211
8737,06DE2A876205786DD972A5CD962AA1EC8F0EC7FE_1512476549000,12/05/2017 06:22:00 PM +0000,COLLISION,"(30.120965,-97.715022)",30.120965,-97.715022,9000-9415 Rodriguez Rd,ARCHIVED,12/05/2017 07:15:00 PM +0000,20171205
8738,06DE2A876205786DD972A5CD962AA1EC8F0EC7FE_1513150831000,12/13/2017 01:40:00 PM +0000,Traffic Hazard,"(30.434657,-97.770090)",30.434657,-97.77009,12751-12845 N Us 183 Hwy Nb,ARCHIVED,12/13/2017 02:40:00 PM +0000,20171213
8739,06DE2A876205786DD972A5CD962AA1EC8F0EC7FE_1513579667000,12/18/2017 12:47:00 PM +0000,Crash Service,"(30.234369,-97.840302)",30.234369,-97.840302,Monterey Oaks Blvd & Staggerbrush Rd,ARCHIVED,12/18/2017 02:40:00 PM +0000,20171218
8740,0647B28D06F8F486868466588E51798ADF4ED586_1512692495000,12/08/2017 06:21:00 AM +0000,Traffic Impediment,"(30.200354,-97.878357)",30.200354,-97.878357,9701-9845 Escarpment Blvd,ARCHIVED,12/08/2017 07:25:00 AM +0000,20171208
8741,066B5BB7A384BED2EDCDC65D0BCAA57C1EE971D0_1512210138000,12/02/2017 04:22:00 PM +0000,Crash Service,"(30.453195,-97.776392)",30.453195,-97.776392,8925 Anderson Mill Rd,ARCHIVED,12/02/2017 06:20:00 PM +0000,20171202
8742,066B5BB7A384BED2EDCDC65D0BCAA57C1EE971D0_1514293340000,12/26/2017 07:02:00 PM +0000,Traffic Hazard,"(30.215640,-97.663673)",30.21564,-97.663673,2442-2445 Spirit Of Texas Dr,ARCHIVED,12/26/2017 07:10:00 PM +0000,20171226
8743,066B5BB7A384BED2EDCDC65D0BCAA57C1EE971D0_1514460437000,12/28/2017 05:27:00 PM +0000,Crash Service,"(30.164157,-97.788225)",30.164157,-97.788225,9300 S Ih 35 Svrd Sb,ARCHIVED,12/28/2017 06:20:00 PM +0000,20171228
8744,066B5BB7A384BED2EDCDC65D0BCAA57C1EE971D0_1515280674000,01/07/2018 05:17:00 AM +0000,TRFC HAZD/ DEBRIS,"(30.214286,-97.905764)",30.214286,-97.905764,7900-blk EL DORADO DR,ARCHIVED,01/07/2018 05:35:00 AM +0000,20180107
8745,066B5BB7A384BED2EDCDC65D0BCAA57C1EE971D0_1515781279000,01/13/2018 12:21:00 AM +0000,TRFC HAZD/ DEBRIS,"(30.115334,-97.695139)",30.115334,-97.695139,S Us 183 Hwy & S Fm 973 Rd,ARCHIVED,01/13/2018 06:30:00 AM +0000,20180113
8746,A3D5A9CDFA2F19314DDEED16B4B5AB4C4576268D_1513685739000,12/19/2017 06:15:00 PM +0000,Traffic Hazard,"(30.323699,-97.677788)",30.323699,-97.677788,7235-7337 E Us 290 Hwy Svrd Eb,ARCHIVED,12/19/2017 06:30:00 PM +0000,20171219
8747,06A3BCF49EA79E579CA1A11A5FBD97385E551A74_1512910774000,12/10/2017 06:59:00 PM +0000,Traffic Hazard,"(30.472962,-97.799189)",30.472962,-97.799189,0 N 183a Sb To Sh 45 Eb Ramp,ARCHIVED,12/10/2017 07:20:00 PM +0000,20171210
8748,06A3BCF49EA79E579CA1A11A5FBD97385E551A74_1513179534000,12/13/2017 09:38:00 PM +0000,Traffic Hazard,"(30.294832,-97.758982)",30.294832,-97.758982,2453-2607 N Mopac Expy Nb,ARCHIVED,12/13/2017 10:25:00 PM +0000,20171213
8749,06A3BCF49EA79E579CA1A11A5FBD97385E551A74_1513778190000,12/20/2017 07:56:00 PM +0000,Traffic Hazard,"(30.388913,-97.734364)",30.388913,-97.734364,10000 N Mopac Expy Nb,ARCHIVED,12/20/2017 08:40:00 PM +0000,20171220
8750,0708FB5F0CD29753792787E8C0E0479AADE4EC0D_1512172959000,12/02/2017 06:02:00 AM +0000,Crash Service,"(30.141347,-97.795171)",30.141347,-97.795171,11031 S Ih 35 Svrd Nb,ARCHIVED,12/02/2017 06:35:00 AM +0000,20171202
8751,0708FB5F0CD29753792787E8C0E0479AADE4EC0D_1512173195000,12/02/2017 06:06:00 AM +0000,COLLISION,"(30.282326,-97.515666)",30.282326,-97.515666,9001 Lone Tree Dr,ARCHIVED,12/02/2017 07:55:00 AM +0000,20171202
8752,0708FB5F0CD29753792787E8C0E0479AADE4EC0D_1515629502000,01/11/2018 06:11:00 AM +0000,COLLISION WITH INJURY,"(30.320478,-97.627576)",30.320478,-97.627576,6800-7525 Daffan Ln,ARCHIVED,01/11/2018 01:00:00 PM +0000,20180111
8753,5F89685F47C1D42EFF25DD4ED40967B36B1A9C30_1510434905000,11/12/2017 03:15:00 AM +0000,Crash Service,"(30.247429,-97.748427)",30.247429,-97.748427,206 E Monroe St,ARCHIVED,11/12/2017 03:25:00 AM +0000,20171112
8754,604CEF8BCDA23730DF21FEDA765B26CD969AF88E_1510770280000,11/16/2017 12:24:00 AM +0000,Traffic Hazard,"(30.274725,-97.731522)",30.274725,-97.731522,1500 N Ih 35 Sb,ARCHIVED,11/16/2017 01:25:00 AM +0000,20171116
8755,604CEF8BCDA23730DF21FEDA765B26CD969AF88E_1510853260000,11/16/2017 11:27:00 PM +0000,Traffic Hazard,"(30.252349,-97.695963)",30.252349,-97.695963,5200 E 7th St,ARCHIVED,11/16/2017 11:50:00 PM +0000,20171116
8756,60A171842ABA075B01813E69A7C065DB36CDAE6F_1510517871000,11/13/2017 02:17:00 AM +0000,Traffic Hazard,"(30.427460,-97.702007)",30.42746,-97.702007,12620-12716 N Mopac Expy Sb,ARCHIVED,11/13/2017 03:05:00 AM +0000,20171113
8757,60C037CD2766209C22955EA85025834483170CC4_1509939381000,11/06/2017 09:36:00 AM +0000,Crash Urgent,"(30.234282,-97.795623)",30.234282,-97.795623,S Lamar Blvd Svrd Nb & W Ben White Blvd Svrd Wb,ARCHIVED,11/06/2017 11:20:00 AM +0000,20171106
8758,60C037CD2766209C22955EA85025834483170CC4_1511319497000,11/22/2017 08:58:00 AM +0000,Traffic Hazard,"(30.393652,-97.834591)",30.393652,-97.834591,Mc Neil Dr & Scotch Trl,ARCHIVED,11/22/2017 09:25:00 AM +0000,20171122
8759,709C7DBB3799C8CC779706C907513661DF268CBC_1515002581000,01/04/2018 12:03:00 AM +0000,Crash Service,"(30.194573,-97.767740)",30.194573,-97.76774,6200 S Ih 35 Svrd Sb,ARCHIVED,01/04/2018 12:20:00 AM +0000,20180104
8760,60EDEDC2F0013288E1BC81C585F0240B1762D22E_1509842088000,11/05/2017 05:34:00 AM +0000,COLLISN/ LVNG SCN,"(30.389056,-97.927789)",30.389056,-97.927789,15007 Blanchard Dr,ARCHIVED,11/05/2017 06:55:00 AM +0000,20171105
8761,06A3BCF49EA79E579CA1A11A5FBD97385E551A74_1514906942000,01/02/2018 09:29:00 PM +0000,Traffic Hazard,"(30.382176,-97.687086)",30.382176,-97.687086,801-899 W Braker Ln,ARCHIVED,01/02/2018 11:05:00 PM +0000,20180102
8762,06A3BCF49EA79E579CA1A11A5FBD97385E551A74_1516196188000,01/17/2018 07:36:00 PM +0000,Traffic Impediment,"(30.257678,-97.704175)",30.257678,-97.704175,3300-3415 E 7th St,ARCHIVED,01/18/2018 01:45:00 AM +0000,20180117
8763,06A3BCF49EA79E579CA1A11A5FBD97385E551A74_1516629789000,01/22/2018 08:03:00 PM +0000,Traffic Impediment,"(30.313469,-97.741482)",30.313469,-97.741482,4400 Maybelle Ave,ARCHIVED,01/23/2018 02:15:00 AM +0000,20180122
8764,06B43948EF431B5FADEA95A968E2DB037428F1D3_1513632368000,12/19/2017 03:26:00 AM +0000,Crash Service,"(30.388317,-97.650841)",30.388317,-97.650841,E Parmer Ln & E Yager Ln,ARCHIVED,12/19/2017 04:15:00 AM +0000,20171219
8765,06B43948EF431B5FADEA95A968E2DB037428F1D3_1513801840000,12/21/2017 02:30:00 AM +0000,Crash Urgent,"(30.262313,-97.736051)",30.262313,-97.736051,80-200 N Ih 35 Sb,ARCHIVED,12/21/2017 03:15:00 AM +0000,20171221
8766,40AB990FE3765C7FC587B00F93D9632B78FE7EE9_1512987968000,12/11/2017 04:26:00 PM +0000,LOOSE LIVESTOCK,"(30.117977,-97.744968)",30.117977,-97.744968,10911 THAXTON RD,ARCHIVED,12/11/2017 07:15:00 PM +0000,20171211
8767,40AB990FE3765C7FC587B00F93D9632B78FE7EE9_1515205831000,01/06/2018 08:30:00 AM +0000,Crash Urgent,"(30.422065,-97.666589)",30.422065,-97.666589,919-923 W Howard Ln,ARCHIVED,01/06/2018 08:40:00 AM +0000,20180106
8768,40B4EFAAA821A3B5B1282B8C60E1B82C3B05BAAE_1513284938000,12/15/2017 02:55:00 AM +0000,Crash Service,"(30.244824,-97.730434)",30.244824,-97.730434,South Lakeshore Blvd & E Riverside Dr,ARCHIVED,12/15/2017 04:30:00 AM +0000,20171215
8769,6124FEB79623C94CE6ED9EDD1595CFE9A90B470C_1510858354000,11/17/2017 12:52:00 AM +0000,Traffic Hazard,"(30.411972,-97.708819)",30.411972,-97.708819,12100-12149 N Mopac Expy Nb,ARCHIVED,11/17/2017 01:15:00 AM +0000,20171117
8770,A2B25FC79F974018341C45A6C06310D933F44E62_1513348354000,12/15/2017 08:32:00 PM +0000,Crash Urgent,"(30.345813,-97.677475)",30.345813,-97.677475,9001 Cameron Rd,ARCHIVED,12/15/2017 10:55:00 PM +0000,20171215
8771,A2B25FC79F974018341C45A6C06310D933F44E62_1513612004000,12/18/2017 09:46:00 PM +0000,Crash Urgent,"(30.364103,-97.715032)",30.364103,-97.715032,1611 Ohlen Rd,ARCHIVED,12/18/2017 10:30:00 PM +0000,20171218
8772,40AB990FE3765C7FC587B00F93D9632B78FE7EE9_1512380829000,12/04/2017 03:47:00 PM +0000,TRFC HAZD/ DEBRIS,"(30.256135,-97.610394)",30.256135,-97.610394,11600 - 12224 FM 969 RD,ARCHIVED,12/04/2017 04:35:00 PM +0000,20171204
8773,40B4EFAAA821A3B5B1282B8C60E1B82C3B05BAAE_1512152347000,12/02/2017 12:19:00 AM +0000,Traffic Impediment,"(30.342610,-97.762860)",30.34261,-97.76286,Dry Creek Dr & Fm 2222 Rd,ARCHIVED,12/02/2017 01:25:00 AM +0000,20171202
8774,69CA7DFC8CEDA460F74502B95B23694A29725292_1514252467000,12/26/2017 07:41:00 AM +0000,Crash Urgent,"(30.363354,-97.696895)",30.363354,-97.696895,9414 N Lamar Blvd,ARCHIVED,12/26/2017 11:15:00 AM +0000,20171226
8775,A2CA91D818D65BF9241C972699CE78FB5F46E993_1512734315000,12/08/2017 05:58:00 PM +0000,Traffic Hazard,"(30.401321,-97.729113)",30.401321,-97.729113,11000-11601 N Mopac Expy Nb,ARCHIVED,12/08/2017 06:40:00 PM +0000,20171208
8776,A2CA91D818D65BF9241C972699CE78FB5F46E993_1513290344000,12/15/2017 04:25:00 AM +0000,COLLISION WITH INJURY,"(30.157528,-97.764547)",30.157528,-97.764547,NUCKOLS CROSSING RD & GRELLE LN,ARCHIVED,12/15/2017 04:35:00 AM +0000,20171215
8777,A2DAE302A48D5CBE257B8DB4C150CF14C602A71B_1513623662000,12/19/2017 01:01:00 AM +0000,TRFC HAZD/ DEBRIS,"(30.355490,-97.545662)",30.35549,-97.545662,Branch Light Ln & Shadowglen Blvd,ARCHIVED,12/19/2017 01:25:00 AM +0000,20171219
8778,A2E937136E57163ED6E6A73EB864E4F3F613EA67_1513170797000,12/13/2017 07:13:00 PM +0000,Traffic Hazard,"(30.274696,-97.731380)",30.274696,-97.73138,1500 N Ih 35 Nb,ARCHIVED,12/13/2017 07:20:00 PM +0000,20171213
8779,A2E937136E57163ED6E6A73EB864E4F3F613EA67_1513426000000,12/16/2017 06:06:00 PM +0000,Traffic Hazard,"(30.440731,-97.667765)",30.440731,-97.667765,N Ih 35 Svrd Nb & W Wells Branch Pkwy,ARCHIVED,12/16/2017 06:15:00 PM +0000,20171216
8780,A30610AEC7126A57209B8C2778E97D17BFCBA1FC_1512652261000,12/07/2017 07:11:00 PM +0000,Traffic Hazard,"(30.235019,-97.824015)",30.235019,-97.824015,4975-5035 W Us 290 Hwy Eb,ARCHIVED,12/07/2017 07:40:00 PM +0000,20171207
8781,A347E89F9481B2C0628E0435C2860C2E7EB85C03_1512783487000,12/09/2017 07:38:00 AM +0000,Crash Urgent,"(30.383426,-97.724078)",30.383426,-97.724078,Burnet Rd & Rutland Dr,ARCHIVED,12/09/2017 07:55:00 AM +0000,20171209
8782,A347E89F9481B2C0628E0435C2860C2E7EB85C03_1513564533000,12/18/2017 08:35:00 AM +0000,Crash Urgent,"(30.265610,-97.695509)",30.26561,-97.695509,Springdale Rd & Airport Blvd,ARCHIVED,12/18/2017 10:00:00 AM +0000,20171218
8783,A3625F643C5DFB9C0CEE12E29C57FE264FBD4FEF_1513459392000,12/17/2017 03:23:00 AM +0000,Traffic Hazard,"(30.312237,-97.708985)",30.312237,-97.708985,5300 N Ih 35 Sb,ARCHIVED,12/17/2017 03:40:00 AM +0000,20171217
8784,A3D5A9CDFA2F19314DDEED16B4B5AB4C4576268D_1513368395000,12/16/2017 02:06:00 AM +0000,COLLISN/ LVNG SCN,"(30.319292,-97.625917)",30.319292,-97.625917,7222 DAFFAN LN,ARCHIVED,12/16/2017 02:30:00 AM +0000,20171216
8785,A4DE97E713F1A7CD2CE310637380FD3E9881BBB6_1513700105000,12/19/2017 10:15:00 PM +0000,Traffic Hazard,"(30.396028,-97.731896)",30.396028,-97.731896,10700-10799 N Mopac Expy Svrd Nb,ARCHIVED,12/19/2017 10:25:00 PM +0000,20171219
8786,A42763A9BA7A399B7F9738F5B9B41BEC5A94E87D_1512989291000,12/11/2017 04:48:00 PM +0000,Traffic Hazard,"(30.332579,-97.703705)",30.332579,-97.703705,N Ih 35 Svrd Nb & E St Johns Ave,ARCHIVED,12/11/2017 05:05:00 PM +0000,20171211
8787,A42763A9BA7A399B7F9738F5B9B41BEC5A94E87D_1513422692000,12/16/2017 05:11:00 PM +0000,Crash Urgent,"(30.369730,-97.801478)",30.36973,-97.801478,6507 Jester Blvd,ARCHIVED,12/16/2017 05:55:00 PM +0000,20171216
8788,A42763A9BA7A399B7F9738F5B9B41BEC5A94E87D_1513508598000,12/17/2017 05:03:00 PM +0000,Crash Urgent,"(30.252368,-97.807680)",30.252368,-97.80768,2903-3309 S Capital Of Texas Hwy Nb,ARCHIVED,12/17/2017 05:50:00 PM +0000,20171217
8789,A4888AB72FD5F8F8E994EB064DE208FF5A8AB1C1_1513074679000,12/12/2017 04:31:00 PM +0000,Traffic Impediment,"(30.235192,-97.825664)",30.235192,-97.825664,S MOPAC EXPY SVRD SB & W US 290 HWY SVRD EB,ARCHIVED,12/12/2017 06:25:00 PM +0000,20171212
8790,A4A9258269029F3E083C5992498F66E8DF216B50_1512855026000,12/10/2017 03:30:00 AM +0000,Crash Urgent,"(30.419194,-97.660826)",30.419194,-97.660826,201-415 W Howard Ln,ARCHIVED,12/10/2017 05:05:00 AM +0000,20171210
8791,A4A9258269029F3E083C5992498F66E8DF216B50_1513109459000,12/13/2017 02:10:00 AM +0000,Crash Service,"(30.441398,-97.740879)",30.441398,-97.740879,6001 W Parmer Ln,ARCHIVED,12/13/2017 02:55:00 AM +0000,20171213
8792,06FEB73BDE5AA9B2A2601EE29F9B818B59114B9C_1514480550000,12/28/2017 11:02:00 PM +0000,Crash Urgent,"(30.209027,-97.783073)",30.209027,-97.783073,730 W Stassney Ln,ARCHIVED,12/29/2017 12:10:00 AM +0000,20171228
8793,06FEB73BDE5AA9B2A2601EE29F9B818B59114B9C_1514653596000,12/30/2017 11:06:00 PM +0000,Crash Urgent,"(30.363140,-97.697022)",30.36314,-97.697022,W Rundberg Ln & N Lamar Blvd,ARCHIVED,12/31/2017 12:10:00 AM +0000,20171230
8794,06FEB73BDE5AA9B2A2601EE29F9B818B59114B9C_1515951232000,01/14/2018 11:33:00 PM +0000,Traffic Hazard,"(30.227843,-97.778382)",30.227843,-97.778382,1200 W BEN WHITE BLVD WB,ARCHIVED,01/15/2018 05:45:00 AM +0000,20180114
8795,A4AB8793C5AC48202C12FC914D333D75083B2582_1512704259000,12/08/2017 09:37:00 AM +0000,TRFC HAZD/ DEBRIS,,,,KELLY&sh130 svrd,ARCHIVED,12/08/2017 09:45:00 AM +0000,20171208
8796,A4AB8793C5AC48202C12FC914D333D75083B2582_1512954383000,12/11/2017 07:06:00 AM +0000,Crash Urgent,"(30.225167,-97.682640)",30.225167,-97.68264,Bastrop Sb To E Sh 71 Eb Ramp & Bastrop Sb To Sh 71 Ramp,ARCHIVED,12/11/2017 08:25:00 AM +0000,20171211
8797,A4AB8793C5AC48202C12FC914D333D75083B2582_1513054242000,12/12/2017 10:50:00 AM +0000,COLLISION,"(30.323017,-97.873198)",30.323017,-97.873198,S Cuernavaca Dr & S Commons Ford Rd,ARCHIVED,12/12/2017 12:15:00 PM +0000,20171212
8798,A4AB8793C5AC48202C12FC914D333D75083B2582_1513213350000,12/14/2017 07:02:00 AM +0000,Crash Urgent,"(30.233699,-97.741083)",30.233699,-97.741083,2300 S IH 35 NB,ARCHIVED,12/14/2017 07:25:00 AM +0000,20171214
8799,A4AB8793C5AC48202C12FC914D333D75083B2582_1513305732000,12/15/2017 08:42:00 AM +0000,COLLISION WITH INJURY,"(30.275436,-97.914203)",30.275436,-97.914203,SOUTHWEST PKWY & W SH 71,ARCHIVED,12/15/2017 08:55:00 AM +0000,20171215
8800,070DAFCB55881E67B7FCE04CFB94FAA33639B865_1514482296000,12/28/2017 11:31:00 PM +0000,Traffic Hazard,"(30.334645,-97.749182)",30.334645,-97.749182,Allandale Rd & Shoal Creek Blvd,ARCHIVED,12/29/2017 12:05:00 AM +0000,20171228
8801,A4DE97E713F1A7CD2CE310637380FD3E9881BBB6_1512743975000,12/08/2017 08:39:00 PM +0000,Crash Urgent,"(30.282572,-97.703945)",30.282572,-97.703945,E Martin Luther King Jr Blvd & Airport Blvd,ARCHIVED,12/08/2017 10:25:00 PM +0000,20171208
